IID	SEX	PC1	PC2	PC3
samp_43	0	-0.6703010011193005	-0.6392248277614015	0.020938853363349132
samp_44	1	1.2931937637898454	-1.2190329321422144	-0.02014041650349871
samp_45	1	0.12617706124877331	-0.4905762713949598	0.07832960197062211
samp_46	0	1.8591697985538211	-1.45596159706204	0.5294468859274963
samp_47	0	-0.5032256054731422	-1.216888263833379	1.5324392625464622
samp_48	1	-1.2858631016766762	0.8328326587666325	0.5926776823452461
samp_49	0	-1.1720184188559633	-0.6224704036352103	0.1655362252987579
samp_50	1	-0.5416266525818573	0.28520168908050125	-0.43864678633253407
samp_51	1	-1.4520410945822975	0.445164736932947	1.1985026378834012
samp_52	1	0.08181719099611642	0.17376343856194976	-0.2480636877749274
samp_53	0	0.5702004255347403	-0.15189709051911787	-2.011938292196298
samp_54	0	-0.659317024954702	-0.09393337956908292	-1.5937624135114439
samp_55	0	0.9500564842228448	-1.0369757109638296	1.1831036117346874
samp_56	1	0.48457047377501405	0.668221708143756	0.6671682958980821
samp_57	0	0.006960226069502434	-0.21209565060490135	-1.4524777737263241
samp_58	0	0.9817952531415368	-0.3356111026096334	0.33966045901841646
samp_59	0	-0.8387972881792397	-0.29016143332530436	-0.39258952554352883
samp_60	0	0.6018600172725895	0.4305802150901301	-1.4172611787195737
samp_61	0	0.33075348153480894	0.09986076858130499	0.19968053495279622
samp_62	1	1.4458186192323599	-0.08071711929868636	-0.38352576280468814
samp_63	0	1.0255466804055242	-1.2475009018646512	-0.6937973343119249
samp_64	0	-0.9387525459881112	-0.8591593135802826	-1.7041950173340108
samp_65	1	1.952157839273447	0.0395857818891919	1.5401284454748028
samp_66	1	-0.11078379681712022	0.7917665002414291	0.7716228054717642
samp_67	1	-1.149409663656403	-0.15328379059328662	-1.574868756095576
samp_68	1	0.15743086261422326	0.12096524513443033	1.2682227987203005
samp_69	0	0.03737748170860639	-0.6095304898603524	0.5774724351900375
samp_70	0	1.1646422912537084	-1.1454544079830113	-0.17320953849118606
samp_71	0	-0.10440338125327159	0.1678950738071643	0.8057810811816778
samp_72	0	1.3979438278208811	-0.7068031945118033	-0.10798643121193258
samp_73	0	0.9544194700118349	-1.6441992927732707	-0.31617662133139796
samp_74	0	-0.24061520801948647	0.3863856806006081	0.39210931037637325
samp_75	0	0.2619010384727807	-1.5978992718022762	-1.632069059154042
samp_76	1	-0.5284971976266446	-0.3133980040642992	0.3067005662014439
samp_77	1	0.7053214060935615	-0.12395163701491069	0.5857805126035452
samp_78	1	-1.3414080153912875	1.7328267426465906	-1.177222756101161
samp_79	1	-0.6013094962508568	0.6165743908912353	-1.6350393339724996
samp_80	0	0.4451619201703686	-1.7236456399790356	-1.3937128674567725
samp_81	1	1.0379635215466396	-0.04022301283705254	1.6750947714709983
samp_82	1	-0.08252110362374973	-1.1355920712889673	2.4705364567146395
samp_83	0	0.21185740639392012	0.6875233221514191	0.7731520985319084
samp_84	1	0.6056968111810315	-0.8090515568751251	-0.9146064892936905
samp_85	1	-0.6384360658385676	0.4649574294649898	-0.8226700024922048
samp_86	0	0.8707561878463044	-1.3088448733729154	-0.7158534579277005
samp_87	0	-1.0324705342299558	-1.6084178151412019	-0.6528029181223487
samp_88	0	-0.7580011554913698	1.304883065163552	0.2740989478736049
samp_89	0	1.1447629805688135	1.1209337077655743	0.6433334256973088
samp_90	0	-0.22729252739803052	0.2902406698180311	-0.8392855644793991
samp_91	1	1.9014595053462633	1.1668880692752186	0.6555496172280251
samp_92	1	0.07750720951019927	0.8515723661974225	-2.694625701630887
samp_93	0	-0.4578539190332628	-0.04826514991692456	-0.4568700339997565
samp_94	1	-0.43205385779416744	0.4869732155885653	0.13071832531469116
samp_95	1	-0.3141172485198397	-0.7503994784923794	-1.1201888985939583
samp_96	0	0.7994767396170251	-1.090278476209055	1.6304437945937966
samp_97	0	-2.5475210157599957	-1.889973456661636	-1.6901684488748974
samp_98	1	-0.5299173459387393	0.43226228421741475	0.19645298171422318
samp_99	0	-0.5848999731322331	0.25804621427521995	0.4494694929121546
samp_100	1	0.2527379683823923	-0.29498636481729906	1.2795442049014616
samp_101	0	-1.0362805438490008	1.1359196077328428	-0.027485931654337603
samp_102	0	0.8445283898366976	1.8379234676951153	-1.731475119313303
samp_103	0	-1.5241811020867786	0.07614676054250082	-0.01590415403926296
samp_104	0	-1.389830707561507	0.28698875265647195	-0.6331405329461585
samp_105	1	0.03485029009271118	1.3854754969044287	-1.3591390632049876
samp_106	1	0.12135323189550509	0.10524708810329826	1.2665645768327543
samp_107	0	-1.349512445624982	-0.00947106980253869	-0.4736308816856734
samp_108	1	-0.5194540116879274	-0.4876371179877729	-0.17708547130947927
samp_109	1	-0.76704810717008	-0.7565141271659079	-0.39445939517638934
samp_110	1	0.8749545973008245	-0.05129588738030582	0.553401809157311
samp_111	1	0.6926545359330868	1.5584993472060544	-0.09493956334040313
samp_112	0	1.7407802831074852	-1.3381785778235116	0.281126567713855
samp_113	0	0.3450478254958418	-0.45555082569581096	1.705720263216127
samp_114	0	0.06710420831779927	0.6888704793627192	-0.20896023964994495
samp_115	1	-1.180673372527143	0.8467223553621767	0.03158567900768723
samp_116	1	1.5367377833074303	-0.6077495536192699	-0.1613164899413611
samp_117	1	-0.4472460171893673	1.8646249070477592	-0.06526372623739154
samp_118	0	-0.20031746594198066	0.8784286736866899	-0.24990818900394543
samp_119	0	0.10069930837398854	-0.7251577360954502	-0.5960746576063547
samp_120	1	1.0456237241071822	-0.4996457659862828	1.550414756261997
samp_121	1	-0.7578265082730528	1.1566064554769615	0.4854720575062449
samp_122	1	0.301694598414595	0.15688772249403032	-1.2537132137348495
samp_123	0	1.0984888272295943	2.2812328550720147	-1.3380917359028728
samp_124	0	2.8339058121304936	0.6668905626430149	0.36384799283860747
samp_125	1	-0.3669776073563366	2.5429480297209976	1.1095501897530107
samp_126	0	-0.8800293522190946	-1.0253077560440886	-0.6850386240117713
samp_127	1	-0.08696161882527834	-0.707336669624358	-0.28116351315854676
samp_128	0	0.30079545007618474	0.7849207663087179	-0.6543127506225711
samp_129	1	0.3644429933782406	-0.46485903289335023	0.6651508857631255
samp_130	1	-0.32092720248751455	-1.5309808737682735	-0.43924497602598994
samp_131	0	0.5550476945859555	0.6558276345591417	-1.7349809865181294
samp_132	0	-0.5025942373939395	-2.303159691695824	0.09032420666450412
samp_133	0	1.9475484435728587	1.5564591229195182	-0.28064339064202765
samp_134	0	-1.0164075896968505	2.1903367661079365	-1.5209501804577144
samp_135	0	-0.5621315667603034	-0.8747693357989923	0.22696565448524686
samp_136	1	0.09381627825409955	0.3705479984197689	-0.3699507937699322
samp_137	1	-2.3809189327607907	-0.31480583224928016	0.6897024839114365
samp_138	1	-2.0778957410932293	-1.6798818105901006	0.4560674300232223
samp_139	0	-0.7615408460868459	1.1827962746929677	0.44550136822088754
samp_140	1	-0.9456570206178949	0.7967632877891555	1.056488305710758
samp_141	0	1.4497260611142029	-0.026056200887377295	1.0290108645321105
samp_142	1	-0.44854138239250296	1.6318669653815423	-1.2176046496293742
samp_143	1	0.07242965475808016	-0.3682725582916514	0.376735597639909
samp_144	0	0.4911244217387826	-1.7328524382696993	0.9181765808749762
samp_145	0	-1.1292367870428364	-0.5350282939137714	1.4543358533474666
samp_146	1	1.167447177764196	0.24042099800118752	0.3564408381157629
samp_147	0	-0.14339202907024157	2.6554469042951947	-1.3684094307824635
samp_148	0	-2.7532353624202406	-1.5919420362980534	-0.40632210753635295
samp_149	0	-0.255465136665614	-1.9149104285362373	0.48892078394535016
samp_150	0	-0.030078295250824023	2.2231792186359645	0.3880124006177342
samp_151	1	0.06418755103330127	0.5071580158891142	-0.45794912892667217
samp_152	1	0.8626917209540482	-0.8167151333775977	0.09647042944887381
samp_153	1	1.1570637076249277	0.22726912137693975	0.03889353932918453
samp_154	1	-0.27588319986379356	0.40139685292497645	-1.1581107970438773
samp_155	1	-0.2577791199555003	-1.0466840281250107	0.6501814452282889
samp_156	1	0.5074161152785908	-0.383982559308251	-1.362695291727876
samp_157	1	-0.781921953270765	-0.24479048571283699	-0.49187266236416816
samp_158	0	-1.0698994269973372	-0.7254934911200853	0.21480063245092348
samp_159	0	-0.22099625069004974	-1.395519189179612	0.7715417171907143
samp_160	0	1.1283565007564473	-0.1252156023669476	1.5795882094371458
samp_161	1	1.9989481907098292	-0.452638790436337	-0.26772452387687795
samp_162	1	1.7668809424910648	1.2776657201064456	-0.7744606475991438
samp_163	0	0.17564320027375538	0.49119866635141235	0.3449821404807782
samp_164	1	-0.5303154013681373	0.7063216355274926	-1.4898653099662156
samp_165	0	1.0661438906655398	1.1451265402843542	-0.2608364093054693
samp_166	0	-0.2632285581832862	0.9392662972024199	-0.8340672659243255
samp_167	1	-1.7902426207005777	-0.1438779936947932	-0.06170435314981386
samp_168	0	-1.2425836662498664	-0.03733587753103492	-0.21861594673041795
samp_169	0	-0.03205626657608282	-0.4444783565303896	0.8401877527577385
samp_170	0	0.8498189982119267	-0.2596974139888501	0.7001086858047137
samp_171	1	0.09455132774968127	-0.5693372785587741	-1.3010812981162336
samp_172	0	0.7077219490965471	-0.40456266098328103	-1.2792702054877485
samp_173	0	-0.8949783860717703	1.9965894618627544	-0.3747706601718769
samp_174	1	0.44163397553113715	0.38975574209248387	0.1397765056572102
samp_175	1	-1.1045525954582123	-1.6041968435744762	0.19683681664294433
samp_176	1	-0.17243184151695246	0.36526646468675494	-0.10812231732674275
samp_177	1	0.6658885371722755	1.043329675123179	-1.0717679158985105
samp_178	0	1.0988798249432778	-0.44508370448939183	1.2289355291757933
samp_179	1	-0.5839967127437317	-0.7419558257774431	-0.11586785617675537
samp_180	0	-0.8116194011657655	0.9475911496426355	-1.9558711142319756
samp_181	1	-0.04112885283114317	1.3835347276182297	0.30076215530052164
samp_182	1	0.6076692061984238	-0.2310731997285093	0.9191902181608352
samp_183	0	0.7919465588224835	-0.788931972915886	-0.5970864061950318
samp_184	0	-0.19171861577552402	1.1639557189410157	-0.0354105270938503
samp_185	0	1.211778166302727	-0.41259397131303466	0.4011327471113883
samp_186	0	1.9255707273134541	1.853028614357436	-1.0084572351484933
samp_187	1	0.459848722276982	0.40018426172767757	-0.4410655355196611
samp_188	1	-0.030293422827307185	0.34272744131226895	-0.819533523440215
samp_189	1	-0.7995149802588805	-0.8650050387140199	-0.9752752639864228
samp_190	0	-1.1341415172618234	0.8939977130664075	-0.5754410675774668
samp_191	0	0.6048978411584238	-1.163872953510738	-0.9439561664267987
samp_192	0	-0.5312889553179232	-0.999165915117749	0.6358555822563187
samp_193	0	-0.17531199501735076	0.7047906734489047	-0.6004629428519869
samp_194	1	-0.51080256946096	1.1165400933646679	2.6020908300644825
samp_195	1	-1.0977937397974982	0.2222578137894229	-0.6136098331927552
samp_196	0	-1.7869239872434062	0.8495879222847965	-0.6459232828809551
samp_197	1	-0.7466701933227132	-3.5217887583811276	0.34671385262806914
samp_198	0	-0.09855359660377153	-0.44960980440800874	1.3956100662124626
samp_199	1	-0.8467505555306667	0.6099665785813793	0.763062479132444
